2018/3/26,-0.6,2.41,0.1,2.95,0.92,2.93
2018/3/27,1.05,3.05,2.29,4.83,2.75,8.74
2018/3/28,-1.4,3.1,-1.5,1.45,-0.89,-0.09
2018/3/29,1.22,9.99,3.3,4.33,2.36,3.25
2018/3/30,0.26,10.03,1.14,5.47,2.97,4.46
2018/4/2,-0.18,0.76,2.46,5.33,-2.03,0
2018/4/3,-0.84,-4.6,-1.48,-1.09,-3.16,-1.76
2018/4/4,-0.18,-4.32,-0.34,-2.35,-1.8,-1.53
2018/4/9,0.23,1.41,-1.83,3.02,0.69,4.24
2018/4/10,1.66,-2.89,2.3,-2.98,0.34,-0.42
2018/4/11,0.56,0.77,-0.88,-0.71,0.34,1.17
2018/4/12,-0.87,-0.95,-1.44,-2.09,-1.92,-1.32
2018/4/13,-0.66,0.12,-2.06,1.21,0.35,2.01
2018/4/16,-1.53,2.44,0.39,-1.68,-1.72,0.74
2018/4/17,-1.41,-6.63,-2.45,-2.63,-1.75,-5.45
2018/4/18,0.8,8.22,4.59,6.21,2.73,10.06
2018/4/19,0.84,3.45,-1.71,-1.08,-0.46,0.94
2018/4/20,-1.47,-1.34,-3.71,-7.15,-1.63,-1.86
2018/4/23,-0.11,-0.23,-1.05,-0.56,-5.67,2.84
2018/4/24,1.99,4.69,4.66,3.67,0.63,4.14
2018/4/25,-0.35,-1.19,2.6,-1.05,1,-1.1
2018/4/26,-1.38,-5.03,0.57,-2.17,-2.47,-3.2
2018/4/27,0.23,-3.8,1.92,2.37,-0.13,-0.69
2018/5/2,-0.03,-3.53,2.85,-1.91,-0.89,3.1
2018/5/3,0.64,3.47,-0.15,0.92,1.02,-0.68
2018/5/4,-0.32,-3.48,-1.04,-1.98,-1.39,-2.87
2018/5/7,1.48,2.92,4.68,3.94,2.05,8.1
2018/5/8,0.79,-0.6,1.02,0.35,0.63,-0.14
2018/5/9,-0.07,-1.15,-1.16,0.89,1,-0.51
2018/5/10,0.48,2.15,1.6,0,-0.12,0.87
2018/5/11,-0.35,-3,-3,-2.76,-0.62,0.29
2018/5/14,0.34,-3.78,2.96,-1.37,-0.75,-1.58
2018/5/15,0.57,1.29,-2.74,2.26,1.38,0
2018/5/16,-0.71,-0.38,3.98,-2.11,-0.99,0.44
2018/5/17,-0.48,2.17,-4.32,0.62,2.25,-0.58
2018/5/18,1.24,-2.25,-1.04,1.17,0.73,0
2018/5/21,0.64,2.04,2.35,3.07,-0.36,0.22
2018/5/22,0.02,1.63,2.93,0.44,-0.97,-2.26
2018/5/23,-1.41,-2.09,-2.33,-1.65,-1.85,-0.37
2018/5/24,-0.45,-0.57,-4.24,-1.78,-0.13,4.04
2018/5/25,-0.42,-2.53,1.43,-1.76,-1.76,3.02
2018/5/28,-0.2,-1.88,-2.47,-0.92,0.77,0.98
2018/5/29,-0.47,-0.73,1.08,0,4.44,-0.55
2018/5/30,-2.53,-5.47,-5.64,-5.18,-8.5,-6.03
2018/5/31,1.78,0.56,2.48,1.2,1.59,2.44
2018/6/1,-0.66,0.35,-0.23,0.97,-2.22,1.37
2018/6/4,0.52,-0.21,2.03,-1.18,-0.13,-3.84
2018/6/5,0.74,2.31,0.37,1.73,1.34,4.22
2018/6/6,0.03,0.27,-1.3,-1.86,10.16,-0.43
2018/6/7,-0.18,-2.05,-1.1,-1.79,-1.56,1.78
2018/6/8,-1.36,-1.05,-0.59,-1.43,-2.19,-0.07
2018/6/11,-0.47,-2.25,-0.74,-0.06,-2.49,-2.73
2018/6/12,0.89,0.72,2.55,2.07,3.19,0
2018/6/13,-0.97,-0.79,-3.54,-2.14,-3.58,-3.03
2018/6/14,-0.18,-1.73,0,0.84,-1.03,-0.89
2018/6/15,-0.73,-0.73,-3.19,0.17,-2.46,-9.45
2018/6/19,-3.78,-9.31,-6.05,-8.32,-6.24,0.33
2018/6/20,0.27,1.96,0.44,2.36,2.12,6.52
2018/6/21,-1.37,-4.96,-1.44,-3.43,-3.47,-3.18
2018/6/22,0.49,2.61,2.42,1.84,2.16,4.32
2018/6/25,-1.05,0.74,0.94,-0.3,0.14,1.3
